step,train_loss,eval_loss,lr,gate_fft,gate_mem,time,train_loss
1331,8.655294418,,8.78E-05,-0.001358,-0.001099,Wed Apr 15 05:22:55 2026,1.081911802
1332,7.907322884,,8.78E-05,-0.001363,-0.001099,Wed Apr 15 05:23:18 2026,0.98841536
1333,7.607579708,,8.77E-05,-0.001389,-0.001099,Wed Apr 15 05:24:40 2026,0.950947464
1334,7.874916553,,8.77E-05,-0.001414,-0.001099,Wed Apr 15 05:25:25 2026,0.984364569
1335,7.773758888,,8.77E-05,-0.001419,-0.001099,Wed Apr 15 05:25:47 2026,0.971719861
1336,7.606320381,,8.77E-05,-0.001444,-0.001099,Wed Apr 15 05:26:09 2026,0.950790048
1337,7.913169384,,8.76E-05,-0.00147,-0.001099,Wed Apr 15 05:26:32 2026,0.989146173
1338,8.167420387,,8.76E-05,-0.00149,-0.001099,Wed Apr 15 05:26:54 2026,1.020927548
1339,7.670042515,,8.76E-05,-0.001511,-0.001099,Wed Apr 15 05:27:17 2026,0.958755314
1340,7.755828381,,8.76E-05,-0.001536,-0.001099,Wed Apr 15 05:27:39 2026,0.969478548
1341,7.940426826,,8.76E-05,-0.001561,-0.001099,Wed Apr 15 05:28:05 2026,0.992553353
1342,7.54613924,,8.75E-05,-0.001587,-0.001099,Wed Apr 15 05:28:33 2026,0.943267405
1343,7.614639759,,8.75E-05,-0.001612,-0.001099,Wed Apr 15 05:29:02 2026,0.95182997
1344,7.948029995,,8.75E-05,-0.001648,-0.001088,Wed Apr 15 05:29:31 2026,0.993503749
1345,7.516859055,,8.75E-05,-0.001673,-0.001078,Wed Apr 15 05:30:01 2026,0.939607382
1346,7.64641428,,8.75E-05,-0.001699,-0.001078,Wed Apr 15 05:30:31 2026,0.955801785
1347,7.853810787,,8.74E-05,-0.001724,-0.001078,Wed Apr 15 05:30:58 2026,0.981726348
1348,8.013875008,,8.74E-05,-0.001729,-0.001078,Wed Apr 15 05:31:25 2026,1.001734376
1349,7.852620602,,8.74E-05,-0.001729,-0.001078,Wed Apr 15 05:31:53 2026,0.981577575
1350,7.643843174,,8.74E-05,-0.001729,-0.001078,Wed Apr 15 05:33:08 2026,0.955480397
1351,7.728837967,,8.73E-05,-0.001755,-0.001078,Wed Apr 15 05:33:36 2026,0.966104746
1352,7.804131031,,8.73E-05,-0.00178,-0.001078,Wed Apr 15 05:34:03 2026,0.975516379
1353,7.913021564,,8.73E-05,-0.001785,-0.001078,Wed Apr 15 05:34:30 2026,0.989127696
1354,7.724079609,,8.73E-05,-0.00179,-0.001078,Wed Apr 15 05:34:56 2026,0.965509951
1355,7.827054977,,8.73E-05,-0.001795,-0.001078,Wed Apr 15 05:35:23 2026,0.978381872
1356,7.796273232,,8.72E-05,-0.001821,-0.001078,Wed Apr 15 05:36:52 2026,0.974534154
1357,7.629302979,,8.72E-05,-0.001826,-0.001078,Wed Apr 15 05:37:58 2026,0.953662872
1358,7.551578045,,8.72E-05,-0.001831,-0.001078,Wed Apr 15 05:38:21 2026,0.943947256
1359,7.720879555,,8.72E-05,-0.001856,-0.001078,Wed Apr 15 05:38:44 2026,0.965109944
1360,7.785803795,,8.71E-05,-0.001882,-0.001078,Wed Apr 15 05:39:07 2026,0.973225474
1361,7.625274658,,8.71E-05,-0.001887,-0.001078,Wed Apr 15 05:39:30 2026,0.953159332
1362,7.581513405,,8.71E-05,-0.001887,-0.001078,Wed Apr 15 05:39:52 2026,0.947689176
1363,7.589667797,,8.71E-05,-0.001907,-0.001078,Wed Apr 15 05:41:06 2026,0.948708475
1364,8.138382912,,8.71E-05,-0.001928,-0.001078,Wed Apr 15 05:41:30 2026,1.017297864
1365,7.324635506,,8.70E-05,-0.001953,-0.001078,Wed Apr 15 05:41:53 2026,0.915579438
1366,7.548900604,,8.70E-05,-0.001979,-0.001078,Wed Apr 15 05:42:16 2026,0.943612576
1367,7.536299229,,8.70E-05,-0.002004,-0.001078,Wed Apr 15 05:42:38 2026,0.942037404
1368,7.359679699,,8.70E-05,-0.002029,-0.001078,Wed Apr 15 05:43:01 2026,0.919959962
1369,7.389019489,,8.69E-05,-0.002055,-0.001078,Wed Apr 15 05:43:23 2026,0.923627436
1370,7.245182991,,8.69E-05,-0.002055,-0.001078,Wed Apr 15 05:43:46 2026,0.905647874
1371,8.208169937,,8.69E-05,-0.002055,-0.001078,Wed Apr 15 05:44:11 2026,1.026021242
1372,7.383666515,,8.69E-05,-0.002055,-0.001078,Wed Apr 15 05:44:33 2026,0.922958314
1373,7.484716415,,8.69E-05,-0.002055,-0.001078,Wed Apr 15 05:44:57 2026,0.935589552
1374,7.441362381,,8.68E-05,-0.00208,-0.001078,Wed Apr 15 05:45:20 2026,0.930170298
1375,7.365424633,,8.68E-05,-0.002085,-0.001078,Wed Apr 15 05:45:43 2026,0.920678079
1376,7.282231808,,8.68E-05,-0.00209,-0.001078,Wed Apr 15 05:46:06 2026,0.910278976
1377,7.110141754,,8.68E-05,-0.002116,-0.001078,Wed Apr 15 05:46:29 2026,0.888767719
1378,7.574930191,,8.67E-05,-0.002141,-0.001078,Wed Apr 15 05:46:52 2026,0.946866274
1379,7.550812721,,8.67E-05,-0.002162,-0.001078,Wed Apr 15 05:47:16 2026,0.94385159
1380,7.277892113,,8.67E-05,-0.002182,-0.001078,Wed Apr 15 05:47:39 2026,0.909736514
1381,7.385333538,,8.67E-05,-0.002207,-0.001078,Wed Apr 15 05:48:53 2026,0.923166692
1382,7.351403236,,8.67E-05,-0.002233,-0.001078,Wed Apr 15 05:49:17 2026,0.918925405
1383,7.726239681,,8.66E-05,-0.002258,-0.001078,Wed Apr 15 05:49:41 2026,0.96577996
1384,7.687308311,,8.66E-05,-0.002279,-0.001078,Wed Apr 15 05:50:03 2026,0.960913539
1385,7.623829842,,8.66E-05,-0.002299,-0.001078,Wed Apr 15 05:50:26 2026,0.95297873
1386,7.103214741,,8.66E-05,-0.002319,-0.001078,Wed Apr 15 05:50:48 2026,0.887901843
1387,8.130239487,,8.65E-05,-0.00234,-0.001078,Wed Apr 15 05:51:14 2026,1.016279936
1388,7.94229269,,8.65E-05,-0.00236,-0.001078,Wed Apr 15 05:52:32 2026,0.992786586
1389,7.349714279,,8.65E-05,-0.00238,-0.001078,Wed Apr 15 05:53:01 2026,0.918714285
1390,7.490597248,,8.65E-05,-0.002401,-0.001078,Wed Apr 15 05:53:23 2026,0.936324656
1391,7.743028641,,8.64E-05,-0.002421,-0.001078,Wed Apr 15 05:53:46 2026,0.96787858
1392,7.851427078,,8.64E-05,-0.002441,-0.001078,Wed Apr 15 05:54:10 2026,0.981428385
1393,8.009819984,,8.64E-05,-0.002462,-0.001068,Wed Apr 15 05:54:38 2026,1.001227498
1394,7.662464142,,8.64E-05,-0.002482,-0.001068,Wed Apr 15 05:55:06 2026,0.957808018
1395,7.481721878,,8.64E-05,-0.002482,-0.001068,Wed Apr 15 05:55:35 2026,0.935215235
1396,7.625149727,,8.63E-05,-0.002482,-0.001068,Wed Apr 15 05:56:04 2026,0.953143716
1397,7.750955105,,8.63E-05,-0.002482,-0.001068,Wed Apr 15 05:56:33 2026,0.968869388
1398,7.557746887,,8.63E-05,-0.002482,-0.001058,Wed Apr 15 05:57:02 2026,0.944718361
1399,7.93202877,,8.63E-05,-0.002482,-0.001058,Wed Apr 15 05:57:29 2026,0.991503596
1400,7.314418316,,8.62E-05,-0.002482,-0.001058,Wed Apr 15 05:57:56 2026,0.914302289
1400,,0.941420853,,-0.002482,-0.001058,Wed Apr 15 05:58:16 2026,
1401,7.52785778,,8.62E-05,-0.002482,-0.001058,Wed Apr 15 05:58:46 2026,0.940982223
1402,8.526198387,,8.62E-05,-0.002482,-0.001058,Wed Apr 15 05:59:12 2026,1.065774798
1403,7.816879749,,8.62E-05,-0.002482,-0.001058,Wed Apr 15 05:59:38 2026,0.977109969
1404,7.661576271,,8.62E-05,-0.002482,-0.001048,Wed Apr 15 06:00:04 2026,0.957697034
1405,7.949525356,,8.61E-05,-0.002482,-0.001048,Wed Apr 15 06:00:29 2026,0.99369067
1406,7.920165539,,8.61E-05,-0.002482,-0.001048,Wed Apr 15 06:00:55 2026,0.990020692
1407,7.494451046,,8.61E-05,-0.00248,-0.001048,Wed Apr 15 06:01:22 2026,0.936806381
1408,7.787332058,,8.61E-05,-0.00248,-0.001048,Wed Apr 15 06:01:48 2026,0.973416507
1409,7.800868034,,8.60E-05,-0.00248,-0.001048,Wed Apr 15 06:02:15 2026,0.975108504
1410,7.629591942,,8.60E-05,-0.00248,-0.001038,Wed Apr 15 06:02:42 2026,0.953698993
1411,7.664881706,,8.60E-05,-0.00248,-0.001038,Wed Apr 15 06:03:08 2026,0.958110213
1412,8.322296143,,8.60E-05,-0.00248,-0.001038,Wed Apr 15 06:03:35 2026,1.040287018
1413,8.131323814,,8.59E-05,-0.00248,-0.001038,Wed Apr 15 06:04:00 2026,1.016415477
1414,7.686498642,,8.59E-05,-0.00248,-0.001038,Wed Apr 15 06:04:23 2026,0.96081233
1415,7.829328537,,8.59E-05,-0.00248,-0.001038,Wed Apr 15 06:04:46 2026,0.978666067
1416,8.104632378,,8.59E-05,-0.00248,-0.001038,Wed Apr 15 06:05:08 2026,1.013079047
1417,7.616435528,,8.59E-05,-0.00248,-0.001038,Wed Apr 15 06:05:31 2026,0.952054441
1418,7.76477766,,8.58E-05,-0.00248,-0.001027,Wed Apr 15 06:05:57 2026,0.970597208
1419,8.089373589,,8.58E-05,-0.00248,-0.001027,Wed Apr 15 06:06:19 2026,1.011171699
1420,7.770214081,,8.58E-05,-0.00248,-0.001027,Wed Apr 15 06:06:42 2026,0.97127676
1421,7.71521759,,8.58E-05,-0.00248,-0.001027,Wed Apr 15 06:07:05 2026,0.964402199
1422,7.627402306,,8.57E-05,-0.00248,-0.001027,Wed Apr 15 06:07:28 2026,0.953425288
1423,8.293103218,,8.57E-05,-0.00248,-0.001027,Wed Apr 15 06:07:50 2026,1.036637902
1424,7.536545753,,8.57E-05,-0.00248,-0.001027,Wed Apr 15 06:08:14 2026,0.942068219
1425,7.279709816,,8.57E-05,-0.00248,-0.001027,Wed Apr 15 06:08:41 2026,0.909963727
1426,7.50032711,,8.56E-05,-0.00248,-0.001027,Wed Apr 15 06:09:08 2026,0.937540889
1427,7.428754807,,8.56E-05,-0.00248,-0.001027,Wed Apr 15 06:09:35 2026,0.928594351
1428,7.282928944,,8.56E-05,-0.00248,-0.001027,Wed Apr 15 06:10:02 2026,0.910366118
1429,7.54349947,,8.56E-05,-0.00248,-0.001027,Wed Apr 15 06:10:28 2026,0.942937434
1430,7.763029099,,8.56E-05,-0.00248,-0.001027,Wed Apr 15 06:10:55 2026,0.970378637
1431,7.296710491,,8.55E-05,-0.00248,-0.001027,Wed Apr 15 06:12:19 2026,0.912088811
1432,7.381299973,,8.55E-05,-0.00248,-0.001027,Wed Apr 15 06:13:09 2026,0.922662497
1433,7.52545023,,8.55E-05,-0.00248,-0.001027,Wed Apr 15 06:13:35 2026,0.940681279
1434,7.160988808,,8.55E-05,-0.00248,-0.001027,Wed Apr 15 06:14:01 2026,0.895123601
1435,7.236730576,,8.54E-05,-0.00249,-0.001027,Wed Apr 15 06:14:28 2026,0.904591322
1436,7.563503265,,8.54E-05,-0.0025,-0.001027,Wed Apr 15 06:14:55 2026,0.945437908
1437,7.182145596,,8.54E-05,-0.0025,-0.001027,Wed Apr 15 06:15:22 2026,0.897768199
1438,7.2744174,,8.54E-05,-0.0025,-0.001027,Wed Apr 15 06:16:46 2026,0.909302175
1439,7.459396362,,8.53E-05,-0.0025,-0.001027,Wed Apr 15 06:17:24 2026,0.932424545
1440,7.644227028,,8.53E-05,-0.0025,-0.001027,Wed Apr 15 06:17:50 2026,0.955528378
1441,7.513762951,,8.53E-05,-0.0025,-0.001027,Wed Apr 15 06:18:16 2026,0.939220369
1442,7.285405159,,8.53E-05,-0.0025,-0.001027,Wed Apr 15 06:18:44 2026,0.910675645
1443,7.369595528,,8.52E-05,-0.0025,-0.001027,Wed Apr 15 06:19:10 2026,0.921199441
1444,7.488807201,,8.52E-05,-0.0025,-0.001027,Wed Apr 15 06:19:38 2026,0.9361009
1445,7.824666977,,8.52E-05,-0.0025,-0.001027,Wed Apr 15 06:20:58 2026,0.978083372
1446,7.608110428,,8.52E-05,-0.0025,-0.001027,Wed Apr 15 06:21:20 2026,0.951013803
1447,7.673053741,,8.52E-05,-0.0025,-0.001027,Wed Apr 15 06:21:43 2026,0.959131718
1448,7.662433624,,8.51E-05,-0.0025,-0.001027,Wed Apr 15 06:22:05 2026,0.957804203
1449,7.451468468,,8.51E-05,-0.0025,-0.001027,Wed Apr 15 06:22:29 2026,0.931433558
1450,7.278310776,,8.51E-05,-0.0025,-0.001027,Wed Apr 15 06:22:51 2026,0.909788847
1451,7.437437057,,8.51E-05,-0.0025,-0.001027,Wed Apr 15 06:23:32 2026,0.929679632
1452,7.491556644,,8.50E-05,-0.0025,-0.001027,Wed Apr 15 06:24:49 2026,0.936444581
1453,7.33552599,,8.50E-05,-0.0025,-0.001027,Wed Apr 15 06:25:14 2026,0.916940749
1454,7.299753189,,8.50E-05,-0.0025,-0.001027,Wed Apr 15 06:25:41 2026,0.912469149
1455,7.319563866,,8.50E-05,-0.0025,-0.001027,Wed Apr 15 06:26:09 2026,0.914945483
1456,7.844598293,,8.49E-05,-0.0025,-0.001027,Wed Apr 15 06:26:38 2026,0.980574787
1457,7.038624287,,8.49E-05,-0.0025,-0.001027,Wed Apr 15 06:27:07 2026,0.879828036
1458,7.289520264,,8.49E-05,-0.0025,-0.001027,Wed Apr 15 06:27:37 2026,0.911190033
1459,7.250082016,,8.49E-05,-0.00252,-0.001027,Wed Apr 15 06:28:06 2026,0.906260252
